latitude,longitude,country_name,country_code,region_code,city,cve_id,epss,cvss_version
42.44063,-76.49661,United States,US,NY,Ithaca,CVE-2024-6119,0.15242,3
42.44063,-76.49661,United States,US,NY,Ithaca,CVE-2025-23048,0.00086,3
42.44063,-76.49661,United States,US,NY,Ithaca,CVE-2025-49630,0.0033,3
42.44063,-76.49661,United States,US,NY,Ithaca,CVE-2025-49812,0.0011,3
42.44063,-76.49661,United States,US,NY,Ithaca,CVE-2025-53020,0.00589,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2007-3205,0.01973,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2013-2220,0.02798,2
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2015-9253,0.01432,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7272,0.02667,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-7963,0.00513,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2017-8923,0.04586,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19395,0.01494,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2018-19396,0.01915,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
33.44838,-112.07404,United States,US,AZ,Phoenix,CVE-2019-9637,0.12629,3
